bookID,average_rating,isbn,authors,title
8656,4.02,786712341,John Dickson Carr,The Life of Sir Arthur Conan Doyle
8660,3.92,142002720,Arthur Conan Doyle,The Lost World 
8661,4.26,8497643658,Arthur Conan Doyle,Las aventuras de Sherlock Holmes
8662,4.49,681319216,Arthur Conan Doyle,The Works of Sir Arthur Conan Doyle Complete and Unabridged
8675,3.54,553383531,Tom Robbins,Wild Ducks Flying Backward
8676,4.22,684845776,Anthony Robbins,Unlimited Power: The New Science Of Personal Achievement
8677,4.37,721601944,Edward Klatt,Robbins and Cotran Review of Pathology
8680,4.03,055337933X,Tom Robbins,Fierce Invalids Home from Hot Climates
8682,4.24,1842430351,Tom Robbins,Jitterbug Perfume
8693,3.69,1740597710,Lonely Planet,West Africa
8694,4.2,345418905,Douglas Adams,Life  the Universe and Everything 
8698,4.09,330491237,Douglas Adams,So Long  and Thanks for All the Fish 
8703,4.22,739332074,Douglas Adams,The Restaurant at the End of the Universe 
8704,3.6,2290053651,Terry Jones,Starship Titanic
8705,4.18,517119129,Douglas Adams,Dirk Gently's Holistic Detective Agency / The Long Dark Tea-time of the Soul 
8706,4.22,330491199,Douglas Adams,The Hitchhiker's Guide to the Galaxy 
8709,4.4,739410121,Douglas Adams,The Hitchhiker's Trilogy 
8710,4.32,517599244,Douglas Adams,The Illustrated Hitchhiker's Guide To The Galaxy
8712,4.2,2864603497,Hélène Greven,Margaret Atwood: The Handmaid's Tale
8713,3.71,385517211,Gore Vidal,Point to Point Navigation
8714,3.76,1594865671,Al Gore,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It
8715,4,140260897,Gore Vidal,Palimpsest
8716,4.2,375708766,Gore Vidal,Lincoln
8719,4.19,037572706X,Gore Vidal,Julian
8722,4.07,375708731,Gore Vidal,Burr
8725,4.03,375758739,Ruth Reichl,Comfort Me with Apples: More Adventures at the Table
8726,4.03,965193772,Ruth Reichl,Comfort Me With Apples
8737,4.16,068485256X,Nikos Kazantzakis,The Last Temptation of Christ
8738,3.59,373692285,Leslie Kelly,Her Last Temptation
8741,4,312936915,Val McDermid,The Last Temptation 
8742,4.16,571178561,Nikos Kazantzakis,The Last Temptation
8744,3.83,1844080080,Waris Dirie,Desert Dawn
8745,4.13,688172377,Waris Dirie,Desert Flower
8746,3.71,1844082520,Waris Dirie,Desert Children
8747,4.13,1860497586,Waris Dirie,Desert Flower
8748,3.83,3764501383,Waris Dirie,Nomadentochter
8749,4.13,3453212614,Waris Dirie,Wüstenblume
8750,3.83,2226135510,Waris Dirie,L'Aube du désert
8751,4.03,3423203668,Henning Mankell,Die fünfte Frau 
8758,3.83,582435676,Joanna Strange,The Beach
8761,3.19,91881803,W.F. Deedes,The Weekenders: Travels in the Heart of Africa
8763,3.22,140258426,Alex Garland,The Tesseract
8764,3.93,3442449316,Alex Garland,Der Strand
8765,3.68,307264556,Nora Ephron,I Feel Bad About My Neck: And Other Thoughts on Being a Woman
8766,4.03,345487427,Susan  Jeffers,Feel the Fear . . . and Do It Anyway
8767,4.05,789488779,Jennifer Quasha,Touch & Feel: Animals Boxed Set
8768,4.15,60245603,Jamie Lee Curtis,Today I Feel Silly  Other Moods That Make My Day
8770,3.77,789479311,Anne Millard,My First Word Touch and Feel
8771,3.99,807588970,Nancy Cote,When I Feel Angry
8773,3.98,786818727,Julie Aigner,Violet's House: A Giant Touch-and-Feel Book 
8787,3.43,61131520,Corinne Hofmann,The White Masai
8790,3.31,3426777177,Corinne Hofmann,Zurück aus Afrika
8797,4.13,439401879,Luis Sepúlveda,The Story of a Seagull and the Cat Who Taught Her to Fly
8799,3.63,8439710097,Dave Eggers,Ahora sabréis lo que es correr
8808,4.13,486280233,Thornton W. Burgess,The Adventures of Jimmy Skunk
8809,3.78,393315088,Anthony Burgess,The Wanting Seed
8810,3.99,141182601,Anthony Burgess,A Clockwork Orange
8811,3.99,014027409X,Anthony Burgess,A Clockwork Orange
8812,3.99,345026241,Anthony Burgess,A Clockwork Orange
8813,3.99,345316413X,Anthony Burgess,Clockwork Orange
8814,3.82,413735907,Anthony Burgess,A Clockwork Orange 
8818,3.82,786706317,Anthony Burgess,One Hand Clapping
8820,3.63,393316025,Anthony Burgess,The Doctor is Sick
8822,4.15,99468646,Anthony Burgess,Earthly Powers
8826,3.64,552999458,Ben Elton,Dead Famous
8828,3.77,552999954,Ben Elton,High Society
8829,3.74,552771236,Ben Elton,Past Mortem
8830,3.49,552771848,Ben Elton,Popcorn
8834,3.72,055277183X,Ben Elton,This Other Eden
8840,4.05,805079130,Stacy Schiff,Saint-Exupéry
8848,4.3,2070513289,Antoine de Saint,Le Petit Prince
8852,3.89,743477103,William Shakespeare,Macbeth
8853,3.89,812035712,William Shakespeare,Macbeth
8856,3.78,446606987,M.C. Beaton,Death of a Scriptwriter 
8857,3.72,446607134,M.C. Beaton,Death of a Gossip 
8858,3.82,446614890,M.C. Beaton,Death of a Poison Pen 
8859,3.83,446614726,M.C. Beaton,Death of an Outsider 
8860,3.55,764586025,Alex Went,Cliffs Notes on Shakespeare's Macbeth
8861,3.8,446608289,M.C. Beaton,Death of an Addict 
8862,4.09,60088745,James Shapiro,A Year in the Life of William Shakespeare: 1599
8865,4.02,448439042,Celeste Davidson Mannis,Who Was William Shakespeare?
8866,4.24,681979852,Edgar Allan Poe,Short Stories  Poems  Novels
8875,3.93,517209489,Pierre Boulle,Planet of the Apes
8878,3.71,95132414,John Jakes,Conquest of the Planet of the Apes
8879,3.55,60086211,William T. Quick,Planet of the Apes: Colony
8880,2.62,1569716684,Ian Edginton,Planet of the Apes  Volume 1: Old Gods
8881,3.22,60086203,William T. Quick,Planet of the Apes: The Fall
8889,2.78,345251679,William Arrow,Return to the Planet of the Apes #2: Escape from Terror Lagoon
8891,3.23,345251229,William Arrow,Return to the Planet of the Apes:  Visions from Nowhere
8895,3.32,184023380X,Ian Edginton,Planet of the Apes: The Human War
8901,3.67,891901639,David Gerrold,Battle for the Planet of the Apes
8907,4.04,1594201005,Niall Ferguson,The War of the World: Twentieth-Century Conflict and the Descent of the West
8908,4.01,307346609,Max Brooks,World War Z: An Oral History of the Zombie War
8909,3.81,375759239,H.G. Wells,The War of the Worlds
8910,4.19,805076239,Martin  Gilbert,The Second World War: A Complete History
8911,3.59,517422867,Don Mccombs,World War II: 4 139 Strange and Fascinating Facts 
8915,3.93,688085873,James L. Stokesbury,A Short History of World War II
8916,4.13,517052253,H.G. Wells,The Complete Science Fiction Treasury of H.G. Wells
8917,3.84,486215318,H.G. Wells,Best Science Fiction Stories of H. G. Wells
8919,3.63,439574277,H.G. Wells,The Invisible Man
8921,4.1,451528018,Arthur Conan Doyle,The Hound of the Baskervilles 
8922,4.1,9626343346,Arthur Conan Doyle,The Hound of the Baskervilles 
8924,4.1,763630640,Arthur Conan Doyle,The Hound of the Baskervilles
8927,4.51,1596792507,Malvina G. Vogel,Sherlock Holmes and the Case of the Hound of the Baskervilles 
8930,4,1401301959,Jamie Oliver,Jamie's Italy
8931,4.07,1401301940,Jamie Oliver,Jamie's Dinners: The Essential Family Cookbook
8932,3.89,141010371,Jamie Oliver,Jamie's Kitchen
8946,4.33,034049168X,Dave Morris,The Walls of Spyte
8949,4.22,316156280,Darren Shan,Lord of the Shadows 
8951,4.19,316016659,Darren Shan,The Lake of Souls 
8953,4,439286069,Rodman Philbrick,Freak the Mighty 
8954,3.82,142002267,Stefan Fatsis,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players
8960,4.17,316905747,Darren Shan,Vampire Mountain 
8964,4.2,1577780728,D.C. Talk,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks 
8967,4.25,316000957,Darren Shan,Trials of Death 
8969,4.11,446695602,Rebecca St. James,Sister Freaks: Stories of Women Who Gave Up Everything for God
8976,4.05,1577782089,D.C. Talk,Live Like a Jesus Freak: Spend Today as If It Were Your Last
8978,4.06,823016625,Steve  Miller,Freaks!: How to Draw Fantastic Fantasy Creatures
8988,3.67,976249871,Andre Duza,Jesus Freaks
8991,3.57,1588993000,Sakurako Gokurakuin,Category: Freaks  Vol. 1 
9005,4.03,1583227202,Kate Bornstein,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws
9006,3.72,767916034,David Rakoff,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems
9010,3.51,806527285,Tucker Max,I Hope They Serve Beer in Hell 
9012,3.93,316779237,David Sedaris,Holidays on Ice
9013,4.2,1592289444,Sławomir Rawicz,The Long Walk: The True Story of a Trek to Freedom
9014,4.11,451196716,Richard Bachman,The Long Walk
9018,4.33,1586216880,Nelson Mandela,Long Walk to Freedom: Autobiography of Nelson Mandela
9021,4.35,349116024,Nelson Mandela,Long Walk To Freedom 
9022,4.39,034911630X,Nelson Mandela,Long Walk to Freedom 
9030,3.99,553813536,Erik Larson,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America
9031,3.99,385602731,Erik Larson,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America
9051,4.04,394705122,Marc Bloch,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.
9058,3.67,1886363064,William Holdsworth,Charles Dickens as a Legal Historian
9060,3.86,226348180,Richard Hofstadter,The Progressive Historians: Turner  Beard  Parrington 
9066,3.29,312182627,Edward Countryman,What Did the Constitution Mean to Early Americans? 
9071,3.78,8495618877,Elizabeth Kostova,La historiadora
9072,3.78,1415929017,Elizabeth Kostova,The Historian
9073,3.93,140004684X,Robert B. Baer,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism
9082,4.12,380794772,Peter Robinson,In a Dry Season 
9083,4.33,975323113,East Bay M. U. D. Staff,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region
9099,4.25,079227363X,Leah Bendavid,In Focus: National Geographic Greatest Portraits
9106,4.38,749934425,J.D. Robb,Portrait in Death 
9107,3.38,1584281340,Jeff   Smith,Posing for Portrait Photography: A Head-To-Toe Guide
9118,4.07,2266082655,Oscar Wilde,Le Portrait de Dorian Gray
9119,3.88,1842163868,Elizabeth  Gray,The Portrait of Dorian Gray: Teacher's Book
9121,4.07,1842161903,Oscar Wilde,The Portrait of Dorian Gray
9122,4.07,393955680,Oscar Wilde,The Picture of Dorian Gray
9124,4.07,393927547,Oscar Wilde,The Picture of Dorian Gray
9125,4.07,192807293,Oscar Wilde,The Picture of Dorian Gray
9132,3.92,231121253,Usamah ibn Munqidh,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh
9140,4.37,486218430,Gail Grant,Technical Manual and Dictionary of Classical Ballet
9141,4.36,074326407X,Eliza Gaynor Minden,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet
9143,3.64,486296385,John         Green,Ballet Class
9144,4,688152023,Peter Martins,NYC Ballet Workout
9148,4.09,789460971,Barbara  Newman,The Illustrated Book of Ballet Stories 
9149,4.06,448435365,Alexandra Moss,Lara's Leap of Faith 
9151,4.05,448437694,Alexandra Moss,Isabelle's Perfect Performance 
9153,4.22,1841482641,Jane Yolen,The Barefoot Book Of Ballet Stories
9155,3.86,448442515,Alexandra Moss,Boys or Ballet? 
9156,4,385033982,George Balanchine,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New
9164,3.99,764525689,Scott Speck,Ballet for Dummies
9171,3.71,803729782,Adèle Geras,Time for Ballet
9184,3.62,415942578,Carol Lee,Ballet in Western Culture: A History of Its Origins and Evolution
9186,3.92,044844013X,Katharine Holabird,Angelina's Ballet Class
9203,4.33,811856984,Janice Ross,San Francisco Ballet at Seventy-Five
9210,3.25,590428896,Jahnna N. Malcolm,Save D.A.D. 
9216,3.69,500203520,Susan Au,Ballet and Modern Dance 
9223,4.47,081301395X,John               White,Teaching Classical Ballet
9236,3.7,970016409,Jahnna N. Malcolm,Drat! We're Rats! 
9245,3.52,970016417,Jahnna N. Malcolm,Battle of the Bunheads 
9253,3.4,590428888,Jahnna N. Malcolm,Blubberina 
9262,3.81,811201082,Henry Miller,The Books in My Life
9282,4.06,440235162,Nicholas Evans,The Smoke Jumper
9288,4.22,9500717638,Isabel Allende,La casa de los espíritus
9292,3.76,739461508,Isabel Allende,Zorro
9297,4.22,9871138903,Isabel Allende,La casa de los espíritus
9298,3.8,60086246,Marian Keyes,Last Chance Saloon
9299,3.91,60731303,Marian Keyes,Anybody Out There? 
9300,3.78,99489988,Marian Keyes,Watermelon 
9301,3.94,60090383,Marian Keyes,Rachel's Holiday 
9303,3.76,60090375,Marian Keyes,Lucy Sullivan Is Getting Married
9304,3.81,60787031,Marian Keyes,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story
9305,3.3,1902602323,Marian Keyes,No Dress Rehearsal
9325,4.6,1421504618,Hiromu Arakawa,Fullmetal Alchemist  Vol. 10 
9326,4.56,1421501759,Hiromu Arakawa,Fullmetal Alchemist  Vol. 5 
9327,4.22,552995886,Isabel Allende,The House of the Spirits
9328,4.22,553383809,Isabel Allende,The House of the Spirits
9330,4.22,1400043182,Isabel Allende,The House of the Spirits
9331,4.22,553273914,Isabel Allende,The House of the Spirits
9335,4.22,1857152816,Isabel Allende,The House of the Spirits 
9337,0,1932206108,Frederick P. Lenz,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not"""
9338,5,1932206086,Frederick P. Lenz,Insights: Talks On The Nature Of Existence
9345,3.81,743285026,Jimmy Carter,Palestine: Peace Not Apartheid
9346,3.87,743285018,Jimmy Carter,Our Endangered Values: America's Moral Crisis
9347,3.89,743211995,Jimmy Carter,An Hour Before Daylight: Memories of a Rural Boyhood
9349,3.42,895260905,Steven F. Hayward,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry
9350,3.51,345425928,Jimmy Carter,The Virtues of Aging
9351,3.79,812930347,Jimmy Carter,Living Faith
9352,3.49,743270681,Jimmy Carter,Sharing Good Times
9355,3.63,345479726,John Irving,Until I Find You
9356,3.95,349113467,Malcolm Gladwell,The Tipping Point: How Little Things Can Make a Big Difference
9361,3.68,525948929,Ayn Rand,Atlas Shrugged
9362,3.68,452286360,Ayn Rand,Atlas Shrugged
9363,3.68,451171926,Ayn Rand,Atlas Shrugged
9365,3.68,394415760,Ayn Rand,Atlas Shrugged
9370,4.04,1842430343,Tom Robbins,Skinny Legs and All
9376,4.18,449910288,Fannie Flagg,Fannie Flagg's Original Whistle Stop Cafe Cookbook
9386,4.13,874776317,Stephen Nachmanovitch,Free Play: Improvisation in Life and Art
9409,3.43,039332690X,Rupa Bajwa,The Sari Shop
9416,3.63,440241413,Sophie Kinsella,Confessions of a Shopaholic 
9417,3.65,044024191X,Sophie Kinsella,Shopaholic and Sister 
9418,3.76,440241812,Sophie Kinsella,Shopaholic Takes Manhattan 
9419,3.77,440241898,Sophie Kinsella,Shopaholic Ties the Knot 
9420,3.79,385338708,Sophie Kinsella,Shopaholic & Baby 
9423,3.63,552998877,Sophie Kinsella,The Secret Dreamworld of a Shopaholic 
9427,3.23,1573223204,Nuala O'Faolain,The Story of Chicago May
9431,3.89,252019814,James T. Farrell,Chicago Stories
9435,3.56,811839745,John  Miller,Chicago Stories: Tales of the City
9437,4.09,224023489,Margaret Atwood,The Handmaid's Tale
9438,4.24,375757996,Aristotle,The Basic Works of Aristotle
9439,4.1,691019622,Søren Kierkegaard,Fear and Trembling and The Sickness Unto Death
9442,3.3,486406660,Miguel de Cervantes Saavedra,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha
9443,3.87,8432048712,Miguel de Cervantes Saavedra,Don Quijote de la Mancha
9444,4.42,067942895X,Maya Angelou,The Complete Collected Poems
9454,3.92,198245971,Georg Wilhelm Friedrich Hegel,Hegel's Phenomenology of Spirit
9456,4.04,691120528,Georg Wilhelm Friedrich Hegel,Preface to the Phenomenology of Spirit
9457,4.19,253209102,Martin Heidegger,Hegel's Phenomenology of Spirit
9462,4.34,872203492,Plato,Plato: Complete Works
9464,4.33,1559343567,Christopher Biffle,A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave
9475,3.81,439474299,Jenny Nimmo,Midnight for Charlie Bone 
9479,3.94,080755538X,Gertrude Chandler Warner,The Midnight Mystery 
9480,3.33,491024037,Dodie Smith,The Midnight Kittens 
9484,4.41,375752196,Marcel Proust,Within a Budding Grove 
9486,4.27,687002826,Miroslav Volf,Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation
9487,4.35,1595542329,Karen Kingsbury,A Time to Embrace 
9489,3.8,451200268,Catherine Coulter,Devil's Embrace 
9490,4.29,393308553,Eduardo Galeano,The Book of Embraces
9491,4.34,768423481,Jack Frost,Experiencing Father's Embrace
9493,4.2,080282966X,William Stacy Johnson,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics
9497,4.18,671737694,Linda Lael Miller,Memory's Embrace 
9498,4.45,60957263,John O'Donohue,Beauty: The Invisible Embrace
9501,3.75,349113009,Mark Behr,Embrace
9503,3.43,034546401X,Amy Tan,Saving Fish from Drowning
9506,3.43,840806701X,Amy Tan,Un Lugar Llamado Nada
9507,4.17,156032295,Julia Briggs,Virginia Woolf: An Inner Life
9512,3.67,014101380X,William Shakespeare,Measure for Measure
9515,3.79,618134301,Garry Wills,Henry Adams and the Making of America
9516,4.24,037571457X,Marjane Satrapi,Persepolis: The Story of a Childhood 
9517,4.25,375714669,Marjane Satrapi,Persepolis 2: The Story of a Return 
9521,4.4,2844141048,Marjane Satrapi,Persepolis  Volume 3
9522,4.24,2844140580,Marjane Satrapi,Persepolis  Volume 1
9524,4.43,853590638X,Marjane Satrapi,Persépolis 2 
9525,3.85,375424156,Marjane Satrapi,Chicken with Plums
9526,3.85,375714677,Marjane Satrapi,Embroideries
9529,4.26,753820250,Carlos Ruiz Zafón,The Shadow of the Wind 
9530,4.29,965925072,Robert Kurson,Shadow Divers
9531,4.15,078683787X,Dave Barry,Peter and the Shadow Thieves 
9532,4.31,765342405,Orson Scott Card,Ender's Shadow 
9533,3.12,1400061032,Matthew Pearl,The Poe Shadow
9534,3.94,812565959,Orson Scott Card,Shadow of the Hegemon 
9538,4,345453867,Julie Garwood,Shadow Dance 
9539,4.23,812513738,Robert Jordan,The Shadow Rising 
9540,4.22,1595550445,David Horowitz,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party
9542,3.79,373802544,Michelle Sagara,Cast in Shadow 
9544,4.07,62507540,Robert A. Johnson,Owning Your Own Shadow: Understanding the Dark Side of the Psyche
9549,3.82,553574132,Steve Perry,Shadows of the Empire 
9550,4.1,99283573,Jun'ichirō Tanizaki,In Praise of Shadows
9551,4.39,006062213X,Elisabeth Elliot,Shadow of the Almighty: The Life and Testament of Jim Elliot
9553,4.12,515135968,Christine Feehan,Shadow Game 
9556,3.86,99448750,Haruki Murakami,The Elephant Vanishes
9557,3.82,99448475,Haruki Murakami,Sputnik Sweetheart
9558,3.3,60851899,David     Payne,Back to Wando Passo
9565,3.88,701139560,David     Payne,Confessions of a Taoist on Wall Street
9566,4.04,184243022X,Tom Robbins,Still Life with Woodpecker
9567,3.74,184243036X,Tom Robbins,Half Asleep in Frog Pajamas
9571,4.03,553107755,Tom Robbins,Fierce Invalids Home from Hot Climates
9575,4.04,3499134977,Tom Robbins,Salomes Siebter Schleier
9577,4.24,3499156717,Tom Robbins,PanAroma: Jitterbug Perfume
9582,3.98,3499154293,Tom Robbins,Ein Platz für Hot Dogs: Another Roadside Attraction
